model,dataset,seed_set,protocol,planned_action,status,reason
PCA+KMeans,shuttle,"42,123,7",transductive,reuse_or_run,completed,new transductive runs
PCA+KMeans,siberian_weather_stats,"42,123,7",transductive,reuse_or_run,completed,new transductive runs
PCA+KMeans,skillcraft1_master_table_dataset,"42,123,7",transductive,reuse_or_run,completed,new transductive runs
PCA+KMeans,smoker_condition,"42,123,7",transductive,reuse_or_run,completed,new transductive runs
PCA+KMeans,sms_spam_collection,"42,123,7",transductive,reuse_or_run,completed,new transductive runs
PCA+KMeans,spambase,"42,123,7",transductive,reuse_or_run,completed,new transductive runs
PCA+KMeans,spectf_heart,"42,123,7",transductive,reuse_or_run,completed,new transductive runs
PCA+KMeans,statlog_german_credit,"42,123,7",transductive,reuse_or_run,completed,new transductive runs
PCA+KMeans,statlog_image_segmentation,"42,123,7",transductive,reuse_or_run,completed,new transductive runs
PCA+KMeans,steel-plates-fault,"42,123,7",transductive,reuse_or_run,completed,new transductive runs
PCA+KMeans,street_view_house_numbers,"42,123,7",transductive,reuse_or_run,completed,new transductive runs
PCA+KMeans,student_grade,"42,123,7",transductive,reuse_or_run,completed,new transductive runs
PCA+KMeans,synthetic_control,"42,123,7",transductive,reuse_or_run,completed,new transductive runs
PCA+KMeans,tamilnadu-electricity,"42,123,7",transductive,reuse_or_run,completed,new transductive runs
PCA+KMeans,tr45.wc,"42,123,7",transductive,reuse_or_run,completed,new transductive runs
PCA+KMeans,turkish_music_emotion,"42,123,7",transductive,reuse_or_run,completed,new transductive runs
PCA+KMeans,user_knowledge_modeling,"42,123,7",transductive,reuse_or_run,completed,new transductive runs
PCA+KMeans,vehicle,"42,123,7",transductive,reuse_or_run,completed,new transductive runs
PCA+KMeans,wall-robot-navigation,"42,123,7",transductive,reuse_or_run,completed,new transductive runs
PCA+KMeans,water_quality,"42,123,7",transductive,reuse_or_run,completed,new transductive runs
PCA+KMeans,Waveform,"42,123,7",transductive,reuse_or_run,completed,new transductive runs
PCA+KMeans,weather,"42,123,7",transductive,reuse_or_run,completed,new transductive runs
PCA+KMeans,website_phishing,"42,123,7",transductive,reuse_or_run,completed,new transductive runs
PCA+KMeans,wine,"42,123,7",transductive,reuse_or_run,completed,new transductive runs
PCA+KMeans,wine_customer,"42,123,7",transductive,reuse_or_run,completed,new transductive runs
PCA+KMeans,wine_quality,"42,123,7",transductive,reuse_or_run,completed,new transductive runs
PCA+KMeans,wireless_indoor_localization,"42,123,7",transductive,reuse_or_run,completed,new transductive runs
PCA+KMeans,world12d,"42,123,7",transductive,reuse_or_run,completed,new transductive runs
PCA+KMeans,wos,"42,123,7",transductive,reuse_or_run,completed,new transductive runs
PCA+KMeans,yeast,"42,123,7",transductive,reuse_or_run,completed,new transductive runs
PCA+KMeans,zoo,"42,123,7",transductive,reuse_or_run,completed,new transductive runs
PCA+KMeans,Blood_BoneMarrow,"42,123,7",transductive,reuse_or_run,not_available,new transductive runs
PCA+KMeans,Human_Pancreas_1,"42,123,7",transductive,reuse_or_run,not_available,new transductive runs
PCA+KMeans,Human_Pancreas_3,"42,123,7",transductive,reuse_or_run,not_available,new transductive runs
PCA+KMeans,Mouse_Pancreas_1,"42,123,7",transductive,reuse_or_run,not_available,new transductive runs
PCA+KMeans,PRJNA895163,"42,123,7",transductive,reuse_or_run,not_available,new transductive runs
PCA+KMeans,TabulaSapiens_Pancreas,"42,123,7",transductive,reuse_or_run,not_available,new transductive runs
PCA+KMeans,Bach,"42,123,7",transductive,reuse_or_run,not_available,new transductive runs
PCA+KMeans,Baron,"42,123,7",transductive,reuse_or_run,not_available,new transductive runs
PCA+KMeans,Guo,"42,123,7",transductive,reuse_or_run,not_available,new transductive runs
PCA+KMeans,Limb_Muscle,"42,123,7",transductive,reuse_or_run,not_available,new transductive runs
PCA+KMeans,Macosko,"42,123,7",transductive,reuse_or_run,not_available,new transductive runs
PCA+KMeans,Melanoma_5K,"42,123,7",transductive,reuse_or_run,not_available,new transductive runs
PCA+KMeans,Pollen,"42,123,7",transductive,reuse_or_run,not_available,new transductive runs
PCA+KMeans,Quake_10x_Spleen,"42,123,7",transductive,reuse_or_run,not_available,new transductive runs
PCA+KMeans,Quake_Smart-seq2_Lung,"42,123,7",transductive,reuse_or_run,not_available,new transductive runs
PCA+KMeans,Shekhar,"42,123,7",transductive,reuse_or_run,not_available,new transductive runs
PCA+KMeans,Tosches,"42,123,7",transductive,reuse_or_run,not_available,new transductive runs
PCA+KMeans,Wang,"42,123,7",transductive,reuse_or_run,not_available,new transductive runs
PCA+KMeans,Young,"42,123,7",transductive,reuse_or_run,not_available,new transductive runs
PCA+KMeans,hrvatin,"42,123,7",transductive,reuse_or_run,not_available,new transductive runs
PCA+KMeans,worm_neuron_cell,"42,123,7",transductive,reuse_or_run,not_available,new transductive runs
scMAE,20newsgroups,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,banknote_authentication,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,Baron_Human,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,birds_bones_and_living_habits,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,blood_transfusion_service_center,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,boston,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,breast_cancer_coimbra,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,breast_cancer_wisconsin_original,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,breast_cancer_wisconsin_prognostic,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,breast_tissue,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,Campbell,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,cardiovascular_study,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,cifar10,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,CIFAR10_CLIP,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,classification_in_asteroseismology,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,cnae9,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,coil20,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,COIL20_CLIP,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,credit_risk_classification,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,crowdsourced_mapping,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,customer_classification,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,date_fruit,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,dermatology,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,diabetic_retinopathy_debrecen,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,dilbert,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,Drug_Consumption,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,dry_bean,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,durum_wheat_features,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,echocardiogram,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,ecoli,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,enron,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,epileptic_seizure_recognition,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,extyaleb,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,fabert,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,fashion_mnist,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,FashionMNIST_CLIP,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,fbis.wc,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,fetal_health_classification,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,first-order-theorem-proving,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,flickr_material_database,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,fraud_detection_bank,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,gas-drift,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,gina_prior2,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,glass_identification,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,har,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,harbermans_survival,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,hate_speech,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,heart_attack_analysis_prediction_dataset,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,heart_disease,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,hepatitis,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,htru2,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,human_stress_detection,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,image_segmentation,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,imdb,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,Indian_pines,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,insurance_company_benchmark,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,ionosphere,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,iris,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,ISOLET,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,JapaneseVowels,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,labeled_faces_in_the_wild,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,letter_recognition,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,magic_gamma_telescope,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,mammographic_mass,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,mfeat-factors,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,mfeat-fourier,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,mfeat-karhunen,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,mfeat-morphological,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,micro-mass,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,microbes,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,mnist64,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,MNIST_CLIP,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,mobile_price_classification,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,Mouse_retina,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,music_genre_classification,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,olivetti_faces,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,optical_recognition_of_handwritten_digits,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,orbit_classification_for_prediction_nasa,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,paris_housing_classification,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,parkinsons,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,patient_treatment_classification,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,PCam,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,pen_based_recognition_of_handwritten_digits,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,ph_recognition,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,pima_indians_diabetes_database,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,pistachio,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,planning_relax,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,poker-hand,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,predicting_pulsar_star,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,pumpkin_seeds,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,raisin,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,reuters,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,rice_dataset_cammeo_and_osmancik,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,rice_seed_gonen_jasmine,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,rmftsa_sleepdata,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,satellite_image,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,secom,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,seeds,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,seismic_bumps,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,sentiment_labeld_sentences,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,shuttle,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,siberian_weather_stats,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,skillcraft1_master_table_dataset,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,smoker_condition,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,sms_spam_collection,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,spambase,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,spectf_heart,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,statlog_german_credit,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,statlog_image_segmentation,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,steel-plates-fault,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,street_view_house_numbers,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,student_grade,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,synthetic_control,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,tamilnadu-electricity,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,tr45.wc,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,turkish_music_emotion,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,user_knowledge_modeling,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,vehicle,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,wall-robot-navigation,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,water_quality,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,Waveform,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,weather,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,website_phishing,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,wine,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,wine_customer,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,wine_quality,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,wireless_indoor_localization,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,world12d,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,wos,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,yeast,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,zoo,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,Blood_BoneMarrow,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,Human_Pancreas_1,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,Human_Pancreas_3,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,Mouse_Pancreas_1,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,PRJNA895163,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,TabulaSapiens_Pancreas,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,Bach,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,Baron,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,Guo,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,Limb_Muscle,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,Macosko,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,Melanoma_5K,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,Pollen,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,Quake_10x_Spleen,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,Quake_Smart-seq2_Lung,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,Shekhar,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,Tosches,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,Wang,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,Young,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,hrvatin,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
scMAE,worm_neuron_cell,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
IDEC,20newsgroups,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
IDEC,banknote_authentication,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
IDEC,Baron_Human,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
IDEC,birds_bones_and_living_habits,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
IDEC,blood_transfusion_service_center,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
IDEC,boston,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
IDEC,breast_cancer_coimbra,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
IDEC,breast_cancer_wisconsin_original,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
IDEC,breast_cancer_wisconsin_prognostic,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
IDEC,breast_tissue,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
IDEC,Campbell,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
IDEC,cardiovascular_study,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
IDEC,cifar10,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
IDEC,CIFAR10_CLIP,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
IDEC,classification_in_asteroseismology,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
IDEC,cnae9,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
IDEC,coil20,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
IDEC,COIL20_CLIP,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
IDEC,credit_risk_classification,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
IDEC,crowdsourced_mapping,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
IDEC,customer_classification,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
IDEC,date_fruit,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
IDEC,dermatology,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
IDEC,diabetic_retinopathy_debrecen,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
IDEC,dilbert,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
IDEC,Drug_Consumption,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
IDEC,dry_bean,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
IDEC,durum_wheat_features,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
IDEC,echocardiogram,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
IDEC,ecoli,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
IDEC,enron,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
IDEC,epileptic_seizure_recognition,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
IDEC,extyaleb,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
IDEC,fabert,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
IDEC,fashion_mnist,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
IDEC,FashionMNIST_CLIP,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
IDEC,fbis.wc,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
IDEC,fetal_health_classification,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
IDEC,first-order-theorem-proving,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
IDEC,flickr_material_database,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
IDEC,fraud_detection_bank,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
IDEC,gas-drift,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
IDEC,gina_prior2,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
IDEC,glass_identification,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
IDEC,har,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
IDEC,harbermans_survival,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
IDEC,hate_speech,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
IDEC,heart_attack_analysis_prediction_dataset,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
IDEC,heart_disease,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
IDEC,hepatitis,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
IDEC,htru2,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
IDEC,human_stress_detection,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
IDEC,image_segmentation,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
IDEC,imdb,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
IDEC,Indian_pines,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
IDEC,insurance_company_benchmark,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
IDEC,ionosphere,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
IDEC,iris,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
IDEC,ISOLET,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
IDEC,JapaneseVowels,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
IDEC,labeled_faces_in_the_wild,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
IDEC,letter_recognition,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
IDEC,magic_gamma_telescope,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
IDEC,mammographic_mass,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
IDEC,mfeat-factors,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
IDEC,mfeat-fourier,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
IDEC,mfeat-karhunen,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
IDEC,mfeat-morphological,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
IDEC,micro-mass,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
IDEC,microbes,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
IDEC,mnist64,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
IDEC,MNIST_CLIP,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
IDEC,mobile_price_classification,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
IDEC,Mouse_retina,"42,123,7",transductive,reuse_or_run,not_available,no verified transductive three-seed default evidence
